review_id,stars,date,title,text,source,product,version,vote_count,place_name,address,city,state,latitude,longitude,google_rating,total_reviews_at_location
ChZDSUhNMG9nS0VJQ0FnSUMtZ1lhQ2RBEAE,5.0,2023-06-19,,"This is a compliment for Kim at the Potomac Mills location.  My Movado watch that I purchased a few years back from this location had kinks in the links that I could not get out. I took it to the store to see if they could do anything to fix it. Kim and the staff worked on fixing my watch but it was not entirely working. They all worked really hard on it and the staff was friendly while I waited and showed me watches while I waited. When they determined that it was not entirely fixable, Kim shared some options with me and showed genuine concern for my dilemma with the watch, which is my favorite watch! I purchased two matching watches for my significant other and I as a gift a few years ago.  Kim offered to swap out my watch for the same watch and that was an option I was not expecting. This was a great option for me because the other watch I had purchased was not having the same issue I was experiencing, so I went with it.  I'm not sure if Kim is the manager of the store or not, but either way, Kim provided excellent customer service and represented the brand and team very well. Thank you Kim and the staff at Potomac Mills!  Sincerely, A happy customer",google_maps,Movado Company Store,,1,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUNtOHFiNFlBEAE,5.0,2022-06-19,,Great customer service.Kim is so sweet and humble. They have fancy watches with a very good price.,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSURHcDhYR0RBEAE,5.0,2022-06-19,,Excellent staff and excellent customer service... best in town .. special thanks to tamir,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUNxaUpTSlh3EAE,5.0,2021-06-19,,"I've purchased several watches from Jose Rodriguez. Jose is knowledgable and attentive. If you are looking for a Movado, Ebel, Concord, or Coach watch.  Contact Jose, he will keep you updated on the latest inventory and the current sales.",google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSUNxOE5yZm93RRAB,5.0,2021-06-19,,"I was in, THOUGHT I’d be out fast, but there was a sales associate who everyone referred to as JR. He helped explain to me important watch care and how it’s basically a no go for wearing a watch in the shower or to the beach :/ but overall great service",google_maps,Movado Company Store,,1,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSURLdXN6LWVBEAE,5.0,2021-06-19,,Outstanding!!! Jose was the best!!! Ask for Jose!!!!! He has the best customer service skills & he is very knowledgeable about the products he sells!!!!,google_maps,Movado Company Store,,1,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSURTdHVUd2VnEAE,5.0,2021-06-19,,Thank you very much Taylor and Edward for the best customer service ever. I went there to adjust my Christmas gift watch and they tried their best to fit me  in. Happy Holidays to all of you and keep up the wonderful work. ☺️😉,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUQ4Nzl1Ull3EAE,5.0,2021-06-19,,Staff was very helpful and friendly!! Will definitely go back again!!,google_maps,Movado Company Store,,0,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChZDSUhNMG9nS0VJQ0FnSUNjMU9xdEVnEAE,1.0,2020-06-19,,They will lie to you about the watch to get you to buy it. Shady run business- Ex employee,google_maps,Movado Company Store,,3,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
ChdDSUhNMG9nS0VJQ0FnSURNaV9UVHBRRRAB,1.0,2020-06-19,,"Horrible. I went there to have a clasp on my Movado watch replaced. The lady at the counter was nice enough - but then quickly handed me a business card for the Movado Company. She said I should call the number and send my watch to them for repair.  This store is not much more than the watch kiosks in the mall. Sure, they sell high end Movado watches, but no service beyond the sale.  In my opinion, they should have  facilitated the repair of my clasp - even if it meant sending it to their service center. I will not be back, and doubt my next watch will be a Movado.",google_maps,Movado Company Store,,5,Movado Company Store,"2700 Potomac Mills Cir Suite 940, Woodbridge, VA 22191",2700 Potomac Mills Cir Suite 940,,38.6433621,-77.29618289999999,2.9,38
Ci9DQUlRQUNvZENodHljRjlvT21wVFpWOHdTVGRxYjNVNFNsQlJNa1ZsVlY5WGIyYxAB,1.0,2025-11-20,,"Bad Customer Service, I just bought watch two months ago, and watch stop working. I went in the store, I talk to manager she told me she cannot do nothing. You have to call customer care, Service and open the account with them, so they can repair or whatever they can do it. We cannot do nothing.",google_maps,Movado Company Store,,0,Movado Company Store,"6800 Oxon Hill Rd Suite 832, Oxon Hill, MD 20745",6800 Oxon Hill Rd Suite 832,,38.795287099999996,-77.001364,4.2,104
Ci9DQUlRQUNvZENodHljRjlvT25OdVZsUk1kQzFsTm5ZdGIyeDNVbFZDUlY5aVRFRRAB,5.0,2025-08-22,,I highly recommend this store! They have a variety of watches and very good prices. Bee and Paul took great care of me and they are excellent people to work with. 10/10 experience!!,google_maps,Movado Company Store,,0,Movado Company Store,"6800 Oxon Hill Rd Suite 832, Oxon Hill, MD 20745",6800 Oxon Hill Rd Suite 832,,38.795287099999996,-77.001364,4.2,104
Ci9DQUlRQUNvZENodHljRjlvT2pOVFJUTldaM2RFY1doc1pFNWhiR28xWVVKR1gzYxAB,5.0,2025-07-23,,"My fiancé and I had a great experience at this watch store. I really wish I knew the name of the gentleman that helped us so I could give him credit. He was very patient with us and let us try on any watch we wanted in the store without question. We ended up purchasing 3 watches- a his and hers from Movado Signature collection and an Active Sport for myself. They had some amazing deals going on that we couldn’t pass up. The associate helping us was knowledgeable about each watch, even down to the small details with the diamond/gold in the 12 position. After purchasing, he was kind enough to size the watches for us and remove links so we could wear them immediately. Great experience for both of us. Highly recommend shopping at this store.",google_maps,Movado Company Store,,0,Movado Company Store,"6800 Oxon Hill Rd Suite 832, Oxon Hill, MD 20745",6800 Oxon Hill Rd Suite 832,,38.795287099999996,-77.001364,4.2,104
